"id","time","x","y","One","Two"
2,6.53061224489796,3.74505998869734,5.67794215183111,3.73212149722898,5.72679100982124
2,6.73469387755102,3.84694527845199,5.78640722843088,3.82542217383017,5.77766790592517
2,6.93877551020408,4.00553048780455,5.67087699117962,3.8350457573462,5.85251934567222
2,7.14285714285714,3.83244289489833,5.90686302369509,3.88911267963542,5.8798639117468
2,7.3469387755102,3.97256841220482,6.08307289593763,4.02086194859933,5.95643486722668
2,7.55102040816327,4.09751780887469,5.90468483367439,4.06510570491129,5.95711955866019
2,7.75510204081633,4.19662961874512,5.95093302814665,4.15454248696762,5.96792941255758
2,7.95918367346939,4.41700954373017,6.0686786628727,4.24571777884858,6.00981146401579
2,8.16326530612245,4.15677675776188,5.97798489628138,4.22381750253701,6.07056296560108
2,8.36734693877551,4.29706952891746,6.13397224258459,4.20807090590607,6.05214559339969
2,8.57142857142857,4.07329858579536,6.04464107810329,4.24267997144449,6.05680987372203
2,8.77551020408163,4.3318400322707,6.15276405517141,4.30826038841045,6.12730688512315
2,8.97959183673469,4.31393922450498,6.15847814820317,4.39197051490362,6.12569278063257
2,9.18367346938776,4.55632243521813,5.99510383472062,4.46881189755318,6.06011508031903
2,9.38775510204082,4.64303724519448,6.09057213677787,4.52110833924402,6.10083533596235
2,9.59183673469388,4.67495438815169,6.18080045919226,4.6617174755835,6.18881941903975
2,9.79591836734694,4.84312470614088,6.25398973797902,4.75403179035877,6.17743894137926
2,10,4.61951191445455,6.33476818469166,4.693988213421,6.23290049993209
3,0,1.87651810982613,1.72329473662617,1.89312999483837,1.82283517251917
3,0.204081632653061,1.96154436412647,1.87147999793813,1.89864519907498,1.91051948976073
3,0.408163265306122,1.97980995081637,2.08638214967166,1.97847055031849,2.02707287918346
3,0.612244897959184,2.05704796508154,2.12477634556681,2.06989126484177,2.16811228853144
3,0.816326530612245,2.12013635176403,2.50560062165214,2.07372827667477,2.30437350366214
3,1.02040816326531,2.27998212178621,2.28854424960948,2.15886616896053,2.40187824777184
3,1.22448979591837,2.38895784400812,2.56690701291117,2.26115913544875,2.51311015243645
3,1.42857142857143,2.23765745064747,2.65946444602344,2.33674688944787,2.72233438498221
3,1.63265306122449,2.42336203179165,2.90153274692453,2.34359767990134,2.82043674231492
3,1.83673469387755,2.24013608351422,3.08927504028916,2.36399915133152,2.94562252030096
3,2.04081632653061,2.23553087110995,3.0331013695232,2.35369419495502,3.08401232445002
3,2.24489795918367,2.48585038923358,3.20495581110453,2.47132619222385,3.16014935586101
3,2.44897959183673,2.44373444413781,3.15256564805698,2.52751279348915,3.26089754219963
3,2.6530612244898,2.52513151299961,3.52067275000725,2.59719905398526,3.37502412674801
3,2.85714285714286,2.50578723959159,3.5284579505409,2.63112264144432,3.54790972379285
3,3.06122448979592,2.68315914269422,3.49005575374579,2.72019309850225,3.61092210069541
3,3.26530612244898,2.81765019785738,3.81598780205276,2.67437115430156,3.72737513203248
3,3.46938775510204,2.66500395609165,3.88161712700454,2.74674375446403,3.89758071814301
3,3.6734693877551,2.89655899757916,3.9673575839524,2.81919015545353,4.0182553402821
3,3.87755102040816,2.8951738718053,4.18478439850464,2.92014472546493,4.1089975898113
3,4.08163265306122,2.90369963615827,4.47581633924317,2.89552908178612,4.24354358438043
3,4.28571428571429,3.00446662503948,4.18028725157578,2.9762624148239,4.32541045980336
3,4.48979591836735,3.01784042669281,4.5295614902508,3.07331607957388,4.39424066110277
3,4.69387755102041,2.95536767136557,4.53429281019508,3.1087112361219,4.51144456400165
3,4.89795918367347,3.18827645268683,4.59749342177828,3.20407511930503,4.57259172529375
3,5.10204081632653,3.09845606175415,4.50834640171655,3.2129284076807,4.6232808792026
3,5.30612244897959,3.42529593211045,4.79531588631226,3.30184985089089,4.73651130635987
3,5.51020408163265,3.35109247560186,4.96805024759965,3.30813932062622,4.83543769617309
3,5.71428571428571,3.40856861935441,4.98130992005399,3.33661101839102,4.93979750383616
3,5.91836734693878,3.27257407187898,5.14111951304067,3.36111623850625,5.05779820829937
3,6.12244897959184,3.3695914569473,4.8963285243686,3.33341410819512,5.01208725507891
3,6.3265306122449,3.46667254553179,5.10780980508038,3.39318348366535,5.07581216199248
3,6.53061224489796,3.39216602892958,5.10643435324093,3.40452417159564,5.17954751547137
3,6.73469387755102,3.42645793442115,5.26549239620969,3.44544389757758,5.26822683060212
3,6.93877551020408,3.42687340364868,5.27963101139639,3.52584023306645,5.31069542080108
3,7.14285714285714,3.57645409001241,5.24079911367586,3.58809480523468,5.35981891760038
3,7.3469387755102,3.80577900948578,5.55054509909203,3.70180154666878,5.44145940083286
3,7.55102040816327,3.60200236240531,5.59506577381728,3.74212546038226,5.49234779155985
3,7.75510204081633,3.93792056947473,5.44144819768447,3.77881822435659,5.56695978257437
3,7.95918367346939,3.63494949205066,5.60585720268474,3.78873094380764,5.64120527517558
3,8.16326530612245,3.84107966770616,5.71546370741686,3.90257481269453,5.65375229564719
3,8.36734693877551,3.97505136661355,5.81904358610589,3.99204310188854,5.69402739702553
3,8.57142857142857,3.99193230339925,5.67675098682168,4.08948359016147,5.67767177737684
3,8.77551020408163,3.88374093024858,5.80760255783908,4.11443607260575,5.72027316459719
3,8.97959183673469,4.21658816330053,5.78776316516746,4.19748779879836,5.80254422114589
3,9.18367346938776,4.34311308021505,5.9179993718648,4.23539862732369,5.74099819402595
3,9.38775510204082,4.49431525832269,5.84478888649774,4.30394195874672,5.83633384584838
3,9.59183673469388,4.22773741248972,5.78876162979424,4.3241756657764,5.84856412948717
3,9.79591836734694,4.61769962245905,5.95292518109763,4.41127825780418,5.89705121221835
3,10,4.54406331503166,5.7825630309281,4.42944903179491,6.03049785480981
4,0,2.20056187350379,2.24484419344829,2.17004530587104,2.34292227875696
4,0.204081632653061,2.16972624509958,2.62452967662249,2.22327029969141,2.46038842932593
4,0.408163265306122,2.27575274123226,2.51735396375538,2.29853627117431,2.5818378912266
4,0.612244897959184,2.26921350203503,2.77563773910528,2.33680210650836,2.71861968685058
4,0.816326530612245,2.56017353571359,2.71761926277422,2.41388844764761,2.87070128780274
4,1.02040816326531,2.32620978389072,2.99328954440538,2.37111195634217,3.01475330115545
4,1.22448979591837,2.14712406447181,3.03979730415776,2.44403819461302,3.15480537988514
4,1.42857142857143,2.48483242577056,3.16085907759642,2.5165617081883,3.25748922299883
4,1.63265306122449,2.72877149868863,3.35257246392587,2.56494211988419,3.312457715228
4,1.83673469387755,2.32636766227811,3.44828434900438,2.58536899320094,3.4169563380428
4,2.04081632653061,2.69949637706161,3.54581044990015,2.61559268883712,3.56131537082623
4,2.24489795918367,2.72355491419382,3.89247074783347,2.69115336533247,3.72841497161679
4,2.44897959183673,2.94162840059399,3.99250861840982,2.77746904207155,3.84694878515052
4,2.6530612244898,2.87168994666222,4.13527212373336,2.87667373065668,4.04212757092771
4,2.85714285714286,2.96101179217581,4.28855953040023,2.96389681609234,4.16842659240158
4,3.06122448979592,3.04068744421213,4.2803164774604,2.99387456782365,4.23738493539978
4,3.26530612244898,3.09110719065411,4.22287401195802,3.05027810986404,4.4037960462791
4,3.46938775510204,3.15231057696884,4.57095064367673,3.15765222427647,4.52080131843783
4,3.6734693877551,3.26967518674685,4.54808558814852,3.17480007261376,4.64834214172437
4,3.87755102040816,3.28244798926173,4.62119457667412,3.21104992173599,4.69174052263911
4,4.08163265306122,3.23876093478405,4.86364279905514,3.34477623483252,4.82956983053498
4,4.28571428571429,3.43939513866361,4.75150317102914,3.38554423496404,4.88485252495352
4,4.48979591836735,3.40282296140046,4.91634604103017,3.41233551032887,4.96203786687608
4,4.69387755102041,3.52254342774296,5.06200422710171,3.45442741310132,5.11254554189832
4,4.89795918367347,3.47811867580521,5.09226604408913,3.40299657990193,5.13121810382051
4,5.10204081632653,3.38146355726003,5.14559505473774,3.41861071756452,5.20365772692075
4,5.30612244897959,3.22182491118742,5.23585695842427,3.48024113146437,5.19270575070126
4,5.51020408163265,3.41705103213456,5.17242415781134,3.52679144710753,5.31080875208279
4,5.71428571428571,3.40912364176193,5.50166638012056,3.62970427867273,5.37779761290385
4,5.91836734693878,3.4539508365619,5.35048924528437,3.65795703128842,5.40931107665654
4,6.12244897959184,3.69490223457162,5.50736072895872,3.76702316503787,5.50336544898979
4,6.3265306122449,3.72908411394513,5.44407795626399,3.74073977234198,5.53198164574074
4,6.53061224489796,3.83840466601367,5.47487125556199,3.8533406500208,5.50707858280328
4,6.73469387755102,3.78954451902562,5.54349970654108,3.93121481617954,5.5701279986938
4,6.93877551020408,3.85825481799389,5.80827523808796,3.94597719066066,5.59442205409342
4,7.14285714285714,4.01153695509048,5.66425819029911,4.02067791129285,5.66759370781773
4,7.3469387755102,4.08521784137355,5.66904380237118,4.02433086807152,5.71990013506834
4,7.55102040816327,4.18824329616897,5.76642971543682,4.14369791763767,5.76913387112603
4,7.75510204081633,4.41832073979558,5.81668421868398,4.23437287947221,5.84596892557593
4,7.95918367346939,4.19246721938592,6.00664574169536,4.29101229594886,5.93100158326615
4,8.16326530612245,4.4098810231508,6.06081805579948,4.36668256602834,6.02581942114089
4,8.36734693877551,4.5211606151264,6.02233239372317,4.42802505261164,6.1275827871206
4,8.57142857142857,4.44611338846234,6.14473664076519,4.47337285429268,6.06115470812245
4,8.77551020408163,4.48189386294815,6.07230191534776,4.43682269016625,6.08840128207454
4,8.97959183673469,4.25768894621543,6.14872050913255,4.46184084187308,6.01285397024963
4,9.18367346938776,4.4082365861912,6.00412802597669,4.48096409506849,6.04636060216339
4,9.38775510204082,4.44345086374838,6.00861413371402,4.45391936082731,6.08564464204958
4,9.59183673469388,4.49805099577447,6.18018000159008,4.44778926218233,6.19232321708488
4,9.79591836734694,4.57651527550663,6.12316218824561,4.55186878313111,6.1835907101777
4,10,4.59185187488368,6.32108400285741,4.57466523685336,6.23655959008679
5,0,1.98520092567783,2.11664209959993,2.08341585302184,2.26630677936069
5,0.204081632653061,2.29303970639567,2.50572411160629,2.13591984898478,2.39926234446322
5,0.408163265306122,2.16708826162238,2.48067379252001,2.17212566843845,2.53470418574812
5,0.612244897959184,2.17402045159504,2.44574467220377,2.21818644068899,2.59261639490811
5,0.816326530612245,2.230806604224,2.67076382186452,2.30844978189741,2.76480166392489
5,1.02040816326531,2.40990935266757,2.92503601506692,2.38693460996704,2.9346223241488
5,1.22448979591837,2.59757751345937,2.992009023063,2.45203515123869,3.04153313776469
5,1.42857142857143,2.46204225029557,2.98996039054059,2.51563700256969,3.17459670280164
5,1.63265306122449,2.37248098092562,3.25255000651105,2.51092168842535,3.33815094912571
5,1.83673469387755,2.66354930551612,3.40660652316477,2.63777824725057,3.44937124065836
5,2.04081632653061,2.55649131160311,3.43969461073304,2.63806409715854,3.48389277543468
5,2.24489795918367,2.63654149860124,3.62169962792053,2.69913149368233,3.63829118855835
5,2.44897959183673,2.84406429621025,3.85218877733383,2.70794194996743,3.89892818702456
5,2.6530612244898,2.70557598836927,4.03360699367546,2.7325456359651,4.04480191761685
5,2.85714285714286,2.74667506085646,4.14062297225002,2.86849820574021,4.20476629738106
5,3.06122448979592,3.0499714969329,4.24707735674891,3.00510005385286,4.24783702666273
5,3.26530612244898,2.98526802974681,4.31526967747411,2.99537106180028,4.4573729651186
5,3.46938775510204,3.09211446883972,4.74346707578298,3.01717980132208,4.59218909241987
5,3.6734693877551,3.22091743970352,4.65481500371424,3.06365650457723,4.68413692302928
5,3.87755102040816,3.28818999471954,4.78112976633171,3.13725766118019,4.75194645424132
5,4.08163265306122,3.26910266260912,4.84430103265881,3.21017362068328,4.80656097590742
5,4.28571428571429,3.39191155825309,4.88128692338152,3.3356336143945,4.87010454671288
5,4.48979591836735,3.40291023764965,5.07581359703564,3.40659854438182,5.04210381318533
5,4.69387755102041,3.64211860037735,5.20619637904588,3.4967922621541,5.08553267929587
5,4.89795918367347,3.56010769233201,4.99472136028101,3.56641196998814,5.11093718240283
5,5.10204081632653,3.579207004832,5.03282464725209,3.56967838595869,5.16950033262279
5,5.30612244897959,3.70853832429394,4.97761892496239,3.58079660938495,5.14653830630812
5,5.51020408163265,3.61335953147202,5.50079542927065,3.66147637333725,5.24576675847684
5,5.71428571428571,3.716685364781,5.22472182554166,3.65088726274742,5.30239269885611
5,5.91836734693878,3.59898052971689,5.27788096197353,3.65303479522359,5.31923374635028
5,6.12244897959184,3.78886764681347,5.36556857598547,3.60510922499656,5.3282723800135
5,6.3265306122449,3.75928631948268,5.31532437467589,3.73310191865813,5.38731141491936
5,6.53061224489796,3.80804541025948,5.3766820997939,3.81632707840621,5.54700965017584
5,6.73469387755102,3.80912050387861,5.53534979398941,3.82516232223983,5.51325918784339
5,6.93877551020408,3.72274600791494,5.5754339369447,3.82388644474704,5.58642755356181
5,7.14285714285714,3.91950459197574,5.62534161701647,3.95163276584907,5.60489693175929
5,7.3469387755102,3.7702180887323,5.63223969365579,3.96242877418368,5.58320919428676
5,7.55102040816327,4.07303498150315,5.68557675481303,4.01152217665487,5.61180085160896
5,7.75510204081633,4.05712422787548,5.68768681637439,4.05437457946339,5.59250157994021
5,7.95918367346939,3.9966021504799,5.46941081931878,4.14336116621058,5.64058115069168
5,8.16326530612245,4.28578442180556,5.60273901311297,4.1401870812943,5.71087818752034
5,8.36734693877551,4.04629061786305,5.85586664649355,4.18377729353296,5.79468064710201
5,8.57142857142857,4.22008009977565,5.85196563253983,4.24130348182644,5.87829595687842
5,8.77551020408163,4.46538849482501,6.10808337264094,4.3252663428438,5.97830067567628
5,8.97959183673469,4.48077447001923,6.08499837492889,4.44627972321134,6.0498631141853
5,9.18367346938776,4.4765810794835,6.04629085506838,4.46063443005613,6.03165592998953
5,9.38775510204082,4.5827673364123,6.0334752746677,4.52274659882002,6.09133909788727
5,9.59183673469388,4.56701702957626,6.12688913541418,4.57729686983953,6.06256000201269
5,9.79591836734694,4.6759876603652,6.15726310097935,4.68403597773659,6.13060484586788
5,10,4.73637477368892,6.22806834616543,4.68365859071588,6.20107736393475
6,0,1.97394580432861,1.91890904832373,1.89858228708994,1.88027478293419
6,0.204081632653061,2.00650047567251,2.13984842420844,1.86523217010433,2.06888935918296
6,0.408163265306122,1.93424799241566,2.33006761613304,1.89750287867027,2.2163678251959
6,0.612244897959184,1.89100234103921,2.30192595918344,1.94499027427061,2.32134543111881
6,0.816326530612245,2.1004720621095,2.49753976047167,2.03804569024286,2.3488711367312
6,1.02040816326531,2.20601463790197,2.66354959555288,2.00869166835474,2.55627529637607
6,1.22448979591837,2.22692060944185,2.59357648037739,2.07901749805592,2.62963612041678
6,1.42857142857143,1.96251053608117,2.74352166326987,2.14126451137203,2.7608424372241
6,1.63265306122449,2.20315657483522,2.93379779676889,2.20337384376835,2.91361741702711
6,1.83673469387755,2.39237387525058,3.24410593618381,2.33926953600831,3.03627496999801
6,2.04081632653061,2.37633773899434,3.1037381308091,2.41199498736009,3.16254688054913
6,2.24489795918367,2.37479742181857,3.20618229753656,2.44107019367596,3.26293628879969
6,2.44897959183673,2.45891671291805,3.62050494146283,2.47131007747737,3.42745566520427
6,2.6530612244898,2.26255064470763,3.54846323169737,2.50595433260042,3.57777409673897
6,2.85714285714286,2.8297170628257,3.81962618881508,2.62884874712269,3.78656987134574
6,3.06122448979592,2.58491174990487,3.77371062900369,2.63784113315982,3.95150108766387
6,3.26530612244898,2.54504113360268,4.04582312598059,2.6373254912072,4.01883496924685
6,3.46938775510204,2.66970401013868,4.1806508887095,2.69387885411849,4.14475565451976
6,3.6734693877551,2.95936741945114,4.35302685116215,2.77328048755205,4.2586935470816
6,3.87755102040816,3.06056026069346,4.21261248562041,2.80112717778568,4.39701702177949
6,4.08163265306122,3.05297236673111,4.63000908966465,2.82028236743763,4.50356685800279
6,4.28571428571429,2.81587870967828,4.46737092593797,2.91150466498729,4.60100782386425
6,4.48979591836735,3.02035972006256,4.51106654744312,2.99905613314923,4.60052469413291
6,4.69387755102041,2.97803733407414,4.71378282895172,2.93423813174264,4.7169363077801
6,4.89795918367347,3.05071945983191,4.85542477317322,2.95576946773219,4.87115689695027
6,5.10204081632653,2.95596783094201,4.89138243228196,3.00102851355311,4.93996855904844
6,5.30612244897959,3.20923774531083,4.99725872625946,3.11683647121543,5.02515734412592
6,5.51020408163265,3.16381408302788,5.02933054741426,3.16567819173599,5.09480814925868
6,5.71428571428571,3.10357297136277,5.1871435038605,3.22432522432111,5.18948097423788
6,5.91836734693878,3.2208184125086,5.24930390907407,3.25131748063394,5.24780522905187
6,6.12244897959184,3.34439820310442,5.43361212464456,3.27767461624406,5.38153778634779
6,6.3265306122449,3.3294115659877,5.27522366103781,3.35182400167756,5.42763353395161
6,6.53061224489796,3.36263765174703,5.47295299774752,3.38840603676589,5.44849528556609
6,6.73469387755102,3.32952591756279,5.56082376671562,3.42736769556374,5.52103146949651
6,6.93877551020408,3.52362776346454,5.50449631040221,3.46159106540251,5.57601539703181
6,7.14285714285714,3.62184754854571,5.66467642931995,3.54186750462325,5.54569068094731
6,7.3469387755102,3.56653351833614,5.63910787589027,3.50020897012384,5.59883007182814
6,7.55102040816327,3.58348966123132,5.60796060055195,3.54634479200601,5.5978929506322
6,7.75510204081633,3.4967515648128,5.64362913324768,3.59871593277282,5.59462753107568
6,7.95918367346939,3.57359679987365,5.57941316904463,3.64648561582269,5.62654700680577
6,8.16326530612245,3.53525149419037,5.77045294954241,3.7103858910041,5.64609669530962
6,8.36734693877551,3.80849247380356,5.53647223512627,3.80626891540052,5.63456681573312
6,8.57142857142857,3.53837243917872,5.67023908924453,3.86607783612031,5.65689155017486
6,8.77551020408163,3.98105805731163,5.64562157823859,3.99886945371085,5.65569194013005
6,8.97959183673469,4.07595273528834,5.90097852167066,4.06458674119772,5.76079743909397
6,9.18367346938776,4.20158272253221,5.73769092633455,4.15266945496106,5.77566336296301
6,9.38775510204082,4.06271792648432,5.99165810958768,4.18503380248159,5.8423850242517
6,9.59183673469388,4.3508015843114,5.9427917922586,4.30410622773902,5.8714598613037
6,9.79591836734694,4.16827965516566,5.83251717164202,4.24013739311584,5.96048643460107
6,10,4.38822308581925,6.02756220638473,4.31032913732258,5.98064466667465
7,0,1.68294970512572,2.19707247126393,1.81108758312492,2.18076851553995
7,0.204081632653061,1.84141688155318,2.3736912171973,1.87306385865339,2.34062267791936
7,0.408163265306122,2.07710746196686,2.49002925883237,1.98365603197019,2.46075171251304
7,0.612244897959184,1.98737067330415,2.59549063626456,2.01151396930967,2.56767978795822
7,0.816326530612245,2.16250329319917,2.85341292231965,2.06651299610324,2.7032498463913
7,1.02040816326531,2.28852824997624,2.86777610362746,2.12980820550131,2.89774075203212
7,1.22448979591837,2.32258331399261,2.91081374644781,2.23875288116902,2.99056005117522
7,1.42857142857143,2.24192522394333,3.12873788784661,2.23355544605085,3.1609983137485
7,1.63265306122449,2.11970440265399,3.1896263912136,2.29686827559194,3.33002642564179
7,1.83673469387755,2.38091491593322,3.29917749088271,2.3274266459637,3.40536593232445
7,2.04081632653061,2.15533656275806,3.53257340723795,2.30674609061502,3.50239725913704
7,2.24489795918367,2.44504170833754,3.72869319374232,2.33861041703051,3.62026307722976
7,2.44897959183673,2.57839943364391,3.87419146824334,2.37912060588238,3.66603471664785
7,2.6530612244898,2.32294755248222,3.63630568381965,2.43452935175873,3.75413116892254
7,2.85714285714286,2.54926764372876,3.86508072419949,2.48136774165105,3.90815867218059
7,3.06122448979592,2.4496549484214,4.17482047483033,2.53787758346086,4.06766647033471
7,3.26530612244898,2.46377450942882,4.1602204405712,2.51245611193019,4.21956877553554
7,3.46938775510204,2.79522651088,4.3522476066777,2.63404189946533,4.32014660076123
7,3.6734693877551,2.68337551552036,4.44263539519304,2.70707556439746,4.43795358855608
7,3.87755102040816,2.67780391022273,4.46211646547834,2.82423687084968,4.56266682447656
7,4.08163265306122,2.86298197757269,4.55700172064026,2.87508823452783,4.58819376659555
7,4.28571428571429,2.90749861882426,4.52314965039652,2.93097840893914,4.62869933377142
7,4.48979591836735,3.02346140833224,4.63152078192674,2.99430131844525,4.75311954051161
7,4.69387755102041,3.10737374209884,4.92739985901028,3.1052876291621,4.80146679324812
7,4.89795918367347,3.07383643782039,4.8255907141989,3.15695000309242,4.95436186746467
7,5.10204081632653,3.33880662683121,5.13950860051168,3.26660581789666,5.07354783153393
7,5.30612244897959,3.31028244485672,5.05646705795712,3.29271310358711,5.13057285608364
7,5.51020408163265,3.3638994323429,5.1814593356068,3.31626260684744,5.19268056324196
7,5.71428571428571,3.51265018170125,5.29710912016156,3.44552154202065,5.28925737184422
7,5.91836734693878,3.60253948842205,5.30383182524587,3.53046083749286,5.34516568930739
7,6.12244897959184,3.41870610486829,5.39771108776908,3.51856099359865,5.41253150491341
7,6.3265306122449,3.47905799766695,5.42940445449003,3.52476731478421,5.45704880310294
7,6.53061224489796,3.36752709730966,5.73999939909154,3.66447417539686,5.5876117477213
7,6.73469387755102,3.77382850318713,5.67458765485641,3.74924701534493,5.61704777134803
